"SID","survey_name","item","value"
"s390","relevance_social","3_relevance_social","78"
"s392","relevance_social","3_relevance_social","19"
"s393","relevance_social","3_relevance_social","64"
"s394","relevance_social","3_relevance_social","61"
"s395","relevance_social","3_relevance_social","96"
"s396","relevance_social","3_relevance_social","71"
"s397","relevance_social","3_relevance_social","62"
"s398","relevance_social","3_relevance_social","17"
"s399","relevance_social","3_relevance_social","86"
"s400","relevance_social","3_relevance_social","69"
"s401","relevance_social","3_relevance_social","77"
"s402","relevance_social","3_relevance_social","49"
"s403","relevance_social","3_relevance_social","49"
"s404","relevance_social","3_relevance_social","98"
"s405","relevance_social","3_relevance_social","95"
"s406","relevance_social","3_relevance_social","87"
"s407","relevance_social","3_relevance_social","74"
"s408","relevance_social","3_relevance_social","7"
"s001","sharing_broad","4_sharing_broad","0"
"s002","sharing_broad","4_sharing_broad","31"
"s003","sharing_broad","4_sharing_broad","0"
"s004","sharing_broad","4_sharing_broad","13"
"s005","sharing_broad","4_sharing_broad","0"
"s006","sharing_broad","4_sharing_broad","44"
"s007","sharing_broad","4_sharing_broad","77"
"s009","sharing_broad","4_sharing_broad","36"
"s011","sharing_broad","4_sharing_broad","44"
"s016","sharing_broad","4_sharing_broad","35"
"s017","sharing_broad","4_sharing_broad","40"
"s021","sharing_broad","4_sharing_broad","0"
"s024","sharing_broad","4_sharing_broad","70"
"s025","sharing_broad","4_sharing_broad","100"
"s026","sharing_broad","4_sharing_broad","20"
"s029","sharing_broad","4_sharing_broad","78"
"s030","sharing_broad","4_sharing_broad","1"
"s031","sharing_broad","4_sharing_broad","23"
"s032","sharing_broad","4_sharing_broad","2"
"s033","sharing_broad","4_sharing_broad","71"
"s034","sharing_broad","4_sharing_broad","28"
"s035","sharing_broad","4_sharing_broad","0"
"s036","sharing_broad","4_sharing_broad","14"
"s039","sharing_broad","4_sharing_broad","28"
"s040","sharing_broad","4_sharing_broad","18"
"s041","sharing_broad","4_sharing_broad","0"
"s042","sharing_broad","4_sharing_broad","72"
"s043","sharing_broad","4_sharing_broad","81"
"s044","sharing_broad","4_sharing_broad","1"
"s045","sharing_broad","4_sharing_broad","27"
"s046","sharing_broad","4_sharing_broad","98"
"s047","sharing_broad","4_sharing_broad","30"
"s049","sharing_broad","4_sharing_broad","96"
"s050","sharing_broad","4_sharing_broad","72"
"s051","sharing_broad","4_sharing_broad","49"
"s052","sharing_broad","4_sharing_broad","0"
"s053","sharing_broad","4_sharing_broad","6"
"s056","sharing_broad","4_sharing_broad","29"
"s057","sharing_broad","4_sharing_broad","74"
"s061","sharing_broad","4_sharing_broad","85"
"s067","sharing_broad","4_sharing_broad","55"
"s068","sharing_broad","4_sharing_broad","93"
"s070","sharing_broad","4_sharing_broad","89"
"s071","sharing_broad","4_sharing_broad","85"
"s072","sharing_broad","4_sharing_broad","57"
"s074","sharing_broad","4_sharing_broad","84"
"s075","sharing_broad","4_sharing_broad","7"
"s076","sharing_broad","4_sharing_broad","42"
"s077","sharing_broad","4_sharing_broad","51"
"s078","sharing_broad","4_sharing_broad","80"
"s079","sharing_broad","4_sharing_broad","60"
"s080","sharing_broad","4_sharing_broad","75"
"s082","sharing_broad","4_sharing_broad","62"
"s083","sharing_broad","4_sharing_broad","62"
"s084","sharing_broad","4_sharing_broad","74"
"s085","sharing_broad","4_sharing_broad","64"
"s086","sharing_broad","4_sharing_broad","69"
"s087","sharing_broad","4_sharing_broad","93"
"s088","sharing_broad","4_sharing_broad","0"
"s089","sharing_broad","4_sharing_broad","72"
"s090","sharing_broad","4_sharing_broad","88"
"s091","sharing_broad","4_sharing_broad","68"
"s092","sharing_broad","4_sharing_broad","15"
"s093","sharing_broad","4_sharing_broad","83"
"s094","sharing_broad","4_sharing_broad","81"
"s095","sharing_broad","4_sharing_broad","1"
"s096","sharing_broad","4_sharing_broad","0"
"s097","sharing_broad","4_sharing_broad","79"
"s100","sharing_broad","4_sharing_broad","9"
"s101","sharing_broad","4_sharing_broad","15"
"s102","sharing_broad","4_sharing_broad","68"
"s103","sharing_broad","4_sharing_broad","62"
"s104","sharing_broad","4_sharing_broad","43"
"s106","sharing_broad","4_sharing_broad","26"
"s107","sharing_broad","4_sharing_broad","94"
"s108","sharing_broad","4_sharing_broad","58"
"s109","sharing_broad","4_sharing_broad","60"
"s111","sharing_broad","4_sharing_broad","46"
"s112","sharing_broad","4_sharing_broad","80"
"s113","sharing_broad","4_sharing_broad","61"
"s114","sharing_broad","4_sharing_broad","96"
"s115","sharing_broad","4_sharing_broad","70"
"s117","sharing_broad","4_sharing_broad","78"
"s118","sharing_broad","4_sharing_broad","53"
"s121","sharing_broad","4_sharing_broad","63"
"s122","sharing_broad","4_sharing_broad","78"
"s124","sharing_broad","4_sharing_broad","67"
"s125","sharing_broad","4_sharing_broad","49"
"s126","sharing_broad","4_sharing_broad","75"
"s127","sharing_broad","4_sharing_broad","43"
"s128","sharing_broad","4_sharing_broad","45"
"s130","sharing_broad","4_sharing_broad","1"
"s132","sharing_broad","4_sharing_broad","100"
"s133","sharing_broad","4_sharing_broad","48"
"s134","sharing_broad","4_sharing_broad","91"
"s135","sharing_broad","4_sharing_broad","65"
"s136","sharing_broad","4_sharing_broad","52"
"s137","sharing_broad","4_sharing_broad","45"
"s138","sharing_broad","4_sharing_broad","19"
"s139","sharing_broad","4_sharing_broad","70"
"s140","sharing_broad","4_sharing_broad","63"
"s141","sharing_broad","4_sharing_broad","0"
"s142","sharing_broad","4_sharing_broad","65"
"s143","sharing_broad","4_sharing_broad","66"
"s144","sharing_broad","4_sharing_broad","84"
"s145","sharing_broad","4_sharing_broad","32"
"s146","sharing_broad","4_sharing_broad","30"
"s147","sharing_broad","4_sharing_broad","63"
"s148","sharing_broad","4_sharing_broad","69"
"s149","sharing_broad","4_sharing_broad","0"
"s150","sharing_broad","4_sharing_broad","0"
"s151","sharing_broad","4_sharing_broad","55"
"s153","sharing_broad","4_sharing_broad","93"
"s154","sharing_broad","4_sharing_broad","64"
"s155","sharing_broad","4_sharing_broad","60"
"s156","sharing_broad","4_sharing_broad","0"
"s158","sharing_broad","4_sharing_broad","1"
"s159","sharing_broad","4_sharing_broad","51"
"s160","sharing_broad","4_sharing_broad","0"
"s161","sharing_broad","4_sharing_broad","64"
"s162","sharing_broad","4_sharing_broad","86"
"s163","sharing_broad","4_sharing_broad","11"
"s164","sharing_broad","4_sharing_broad","94"
"s165","sharing_broad","4_sharing_broad","91"
"s166","sharing_broad","4_sharing_broad","87"
"s167","sharing_broad","4_sharing_broad","71"
"s168","sharing_broad","4_sharing_broad","74"
"s169","sharing_broad","4_sharing_broad","42"
"s171","sharing_broad","4_sharing_broad","54"
"s173","sharing_broad","4_sharing_broad","34"
"s174","sharing_broad","4_sharing_broad","61"
"s175","sharing_broad","4_sharing_broad","24"
"s176","sharing_broad","4_sharing_broad","48"
"s177","sharing_broad","4_sharing_broad","10"
"s179","sharing_broad","4_sharing_broad","69"
"s180","sharing_broad","4_sharing_broad","82"
"s181","sharing_broad","4_sharing_broad","43"
"s182","sharing_broad","4_sharing_broad","88"
"s183","sharing_broad","4_sharing_broad","47"
"s185","sharing_broad","4_sharing_broad","70"
"s186","sharing_broad","4_sharing_broad","31"
"s187","sharing_broad","4_sharing_broad","91"
"s188","sharing_broad","4_sharing_broad","65"
"s191","sharing_broad","4_sharing_broad","55"
"s192","sharing_broad","4_sharing_broad","50"
"s193","sharing_broad","4_sharing_broad","13"
"s195","sharing_broad","4_sharing_broad","82"
"s199","sharing_broad","4_sharing_broad","58"
"s201","sharing_broad","4_sharing_broad","74"
"s202","sharing_broad","4_sharing_broad","97"
"s203","sharing_broad","4_sharing_broad","0"
"s204","sharing_broad","4_sharing_broad","48"
"s205","sharing_broad","4_sharing_broad","69"
"s206","sharing_broad","4_sharing_broad","67"
"s208","sharing_broad","4_sharing_broad","100"
"s210","sharing_broad","4_sharing_broad","51"
"s211","sharing_broad","4_sharing_broad","93"
"s213","sharing_broad","4_sharing_broad","86"
"s214","sharing_broad","4_sharing_broad","40"
"s215","sharing_broad","4_sharing_broad","88"
"s216","sharing_broad","4_sharing_broad","0"
"s217","sharing_broad","4_sharing_broad","0"
"s218","sharing_broad","4_sharing_broad","90"
"s219","sharing_broad","4_sharing_broad","0"
"s220","sharing_broad","4_sharing_broad","86"
"s222","sharing_broad","4_sharing_broad","43"
"s223","sharing_broad","4_sharing_broad","50"
"s224","sharing_broad","4_sharing_broad","40"
"s225","sharing_broad","4_sharing_broad","68"
"s226","sharing_broad","4_sharing_broad","69"
"s227","sharing_broad","4_sharing_broad","38"
"s229","sharing_broad","4_sharing_broad","37"
"s230","sharing_broad","4_sharing_broad","74"
"s231","sharing_broad","4_sharing_broad","72"
"s232","sharing_broad","4_sharing_broad","1"
"s233","sharing_broad","4_sharing_broad","0"
"s234","sharing_broad","4_sharing_broad","85"
"s236","sharing_broad","4_sharing_broad","53"
"s238","sharing_broad","4_sharing_broad","51"
"s239","sharing_broad","4_sharing_broad","72"
"s242","sharing_broad","4_sharing_broad","91"
"s243","sharing_broad","4_sharing_broad","71"
"s244","sharing_broad","4_sharing_broad","90"
"s245","sharing_broad","4_sharing_broad","79"
"s246","sharing_broad","4_sharing_broad","79"
"s247","sharing_broad","4_sharing_broad","22"
"s249","sharing_broad","4_sharing_broad","89"
"s250","sharing_broad","4_sharing_broad","54"
"s251","sharing_broad","4_sharing_broad","47"
"s252","sharing_broad","4_sharing_broad","62"
"s254","sharing_broad","4_sharing_broad","63"
"s255","sharing_broad","4_sharing_broad","11"
"s256","sharing_broad","4_sharing_broad","78"
"s257","sharing_broad","4_sharing_broad","85"
"s259","sharing_broad","4_sharing_broad","88"
"s264","sharing_broad","4_sharing_broad","0"
"s265","sharing_broad","4_sharing_broad","66"
"s266","sharing_broad","4_sharing_broad","72"
"s267","sharing_broad","4_sharing_broad","55"
"s268","sharing_broad","4_sharing_broad","68"
"s269","sharing_broad","4_sharing_broad","66"
"s270","sharing_broad","4_sharing_broad","90"
"s271","sharing_broad","4_sharing_broad","93"
"s272","sharing_broad","4_sharing_broad","100"
"s273","sharing_broad","4_sharing_broad","70"
"s274","sharing_broad","4_sharing_broad","62"
"s275","sharing_broad","4_sharing_broad","74"
"s276","sharing_broad","4_sharing_broad","100"
"s278","sharing_broad","4_sharing_broad","71"
"s279","sharing_broad","4_sharing_broad","72"
"s281","sharing_broad","4_sharing_broad","84"
"s283","sharing_broad","4_sharing_broad","84"
"s284","sharing_broad","4_sharing_broad","49"
"s285","sharing_broad","4_sharing_broad","3"
"s287","sharing_broad","4_sharing_broad","73"
"s289","sharing_broad","4_sharing_broad","0"
"s290","sharing_broad","4_sharing_broad","73"
"s292","sharing_broad","4_sharing_broad","0"
"s293","sharing_broad","4_sharing_broad","7"
"s294","sharing_broad","4_sharing_broad","14"
"s295","sharing_broad","4_sharing_broad","71"
"s297","sharing_broad","4_sharing_broad","93"
"s298","sharing_broad","4_sharing_broad","60"
"s299","sharing_broad","4_sharing_broad","75"
"s300","sharing_broad","4_sharing_broad","100"
"s301","sharing_broad","4_sharing_broad","64"
"s302","sharing_broad","4_sharing_broad","0"
"s304","sharing_broad","4_sharing_broad","0"
"s305","sharing_broad","4_sharing_broad","49"
"s306","sharing_broad","4_sharing_broad","53"
"s307","sharing_broad","4_sharing_broad","4"
"s309","sharing_broad","4_sharing_broad","0"
"s310","sharing_broad","4_sharing_broad","0"
"s311","sharing_broad","4_sharing_broad","0"
"s313","sharing_broad","4_sharing_broad","57"
"s314","sharing_broad","4_sharing_broad","0"
"s315","sharing_broad","4_sharing_broad","0"
"s316","sharing_broad","4_sharing_broad","12"
"s318","sharing_broad","4_sharing_broad","74"
"s319","sharing_broad","4_sharing_broad","7"
"s320","sharing_broad","4_sharing_broad","11"
"s321","sharing_broad","4_sharing_broad","8"
"s322","sharing_broad","4_sharing_broad","59"
"s323","sharing_broad","4_sharing_broad","100"
"s324","sharing_broad","4_sharing_broad","60"
"s325","sharing_broad","4_sharing_broad","99"
"s326","sharing_broad","4_sharing_broad","28"
"s327","sharing_broad","4_sharing_broad","55"
"s329","sharing_broad","4_sharing_broad","27"
