"study","group","SID","item","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 5","none","study 5_s283","climate_69","climate",9,1,84,88,80,1.50220304363007,1.26048694290559,-0.028551664367826,-0.342965581025197
"study 5","none","study 5_s284","climate_9","climate",1,1,35,100,100,0.108354602073765,-0.0465212130853849,1.94627178774016,2.01684237199892
"study 5","none","study 5_s284","climate_1","climate",10,1,0,50,50,0.108354602073765,-0.0465212130853849,-0.433033576245365,-0.542602262517476
"study 5","none","study 5_s284","covid_6","covid",2,1,0,56,56,0.108354602073765,-0.0465212130853849,-0.147516932567103,-0.235468906375508
"study 5","none","study 5_s284","climate_5","climate",3,1,0,35,7,0.108354602073765,-0.0465212130853849,-1.14682518544102,-2.74372464820157
"study 5","none","study 5_s284","covid_4","covid",4,1,50,100,100,0.108354602073765,-0.0465212130853849,1.94627178774016,2.01684237199892
"study 5","none","study 5_s284","covid_2","covid",5,1,16,3,19,0.108354602073765,-0.0465212130853849,-2.66958061839176,-2.12945793591764
"study 5","none","study 5_s284","climate_7","climate",6,1,16,100,100,0.108354602073765,-0.0465212130853849,1.94627178774016,2.01684237199892
"study 5","none","study 5_s284","covid_0","covid",7,1,0,5,35,0.108354602073765,-0.0465212130853849,-2.57440840383234,-1.31043565287239
"study 5","none","study 5_s284","covid_8","covid",8,1,11,84,83,0.108354602073765,-0.0465212130853849,1.18489407126479,1.14663119626334
"study 5","none","study 5_s284","climate_3","climate",9,1,19,58,56,0.108354602073765,-0.0465212130853849,-0.0523447180076816,-0.235468906375508
"study 5","none","study 5_s285","climate_67","climate",1,1,17,40,60,-2.25410038361489,-2.24489891607404,1.47041071494305,2.2164790534912
"study 5","none","study 5_s285","covid_62","covid",10,1,2,3,2,-2.25410038361489,-2.24489891607404,-0.290275254406234,-0.75247672254782
"study 5","none","study 5_s285","climate_65","climate",2,1,1,1,2,-2.25410038361489,-2.24489891607404,-0.385447468965655,-0.75247672254782
"study 5","none","study 5_s285","covid_64","covid",3,1,12,15,59,-2.25410038361489,-2.24489891607404,0.280758032950292,2.16529016080087
"study 5","none","study 5_s285","climate_61","climate",4,1,3,2,3,-2.25410038361489,-2.24489891607404,-0.337861361685944,-0.701287829857492
"study 5","none","study 5_s285","covid_66","covid",5,1,3,2,2,-2.25410038361489,-2.24489891607404,-0.337861361685944,-0.75247672254782
"study 5","none","study 5_s285","climate_63","climate",6,1,1,3,3,-2.25410038361489,-2.24489891607404,-0.290275254406234,-0.701287829857492
"study 5","none","study 5_s285","covid_60","covid",7,1,3,3,2,-2.25410038361489,-2.24489891607404,-0.290275254406234,-0.75247672254782
"study 5","none","study 5_s285","covid_68","covid",8,1,2,4,22,-2.25410038361489,-2.24489891607404,-0.242689147126523,0.271301131258738
"study 5","none","study 5_s285","climate_69","climate",9,1,16,18,12,-2.25410038361489,-2.24489891607404,0.423516354789423,-0.240587795644541
"study 5","none","study 5_s287","climate_21","climate",1,1,0,0,0,0.354049920585385,1.14030228488343,-3.05978669808538,-4.31522365379464
"study 5","none","study 5_s287","covid_28","covid",10,1,100,63,100,0.354049920585385,1.14030228488343,-0.0618619394636235,0.803665615238148
"study 5","none","study 5_s287","climate_27","climate",2,1,51,100,100,0.354049920585385,1.14030228488343,1.69882402988566,0.803665615238148
"study 5","none","study 5_s287","covid_26","covid",3,1,78,100,100,0.354049920585385,1.14030228488343,1.69882402988566,0.803665615238148
"study 5","none","study 5_s287","covid_22","covid",4,1,100,100,100,0.354049920585385,1.14030228488343,1.69882402988566,0.803665615238148
"study 5","none","study 5_s287","climate_25","climate",5,1,50,100,100,0.354049920585385,1.14030228488343,1.69882402988566,0.803665615238148
"study 5","none","study 5_s287","climate_29","climate",6,1,76,79,66,0.354049920585385,1.14030228488343,0.699515777011744,-0.936756736233
"study 5","none","study 5_s287","covid_24","covid",7,1,70,1,77,0.354049920585385,1.14030228488343,-3.01220059080567,-0.373678916639393
"study 5","none","study 5_s287","covid_20","covid",8,1,100,100,100,0.354049920585385,1.14030228488343,1.69882402988566,0.803665615238148
"study 5","none","study 5_s287","climate_23","climate",9,1,52,0,100,0.354049920585385,1.14030228488343,-3.05978669808538,0.803665615238148
"study 5","none","study 5_s289","climate_107","climate",1,1,2,3,55,-1.71546064687788,-1.18827546429589,-0.832756877394934,0.88044895427364
"study 5","none","study 5_s289","covid_108","covid",10,1,1,8,86,-1.71546064687788,-1.18827546429589,-0.594826340996381,2.4673046276738
"study 5","none","study 5_s289","covid_106","covid",2,1,2,59,62,-1.71546064687788,-1.18827546429589,1.83206513026885,1.23877120310594
"study 5","none","study 5_s289","climate_105","climate",3,1,0,55,36,-1.71546064687788,-1.18827546429589,1.64172070115001,-0.0921400068425901
"study 5","none","study 5_s289","covid_102","covid",4,1,0,14,60,-1.71546064687788,-1.18827546429589,-0.309309697318118,1.13639341772528
"study 5","none","study 5_s289","covid_104","covid",5,1,6,57,72,-1.71546064687788,-1.18827546429589,1.73689291570943,1.75066013000921
"study 5","none","study 5_s289","climate_103","climate",6,1,2,6,0,-1.71546064687788,-1.18827546429589,-0.689998555555802,-1.93494014369439
"study 5","none","study 5_s289","climate_101","climate",7,1,0,0,0,-1.71546064687788,-1.18827546429589,-0.975515199234065,-1.93494014369439
"study 5","none","study 5_s289","covid_100","covid",8,1,0,0,0,-1.71546064687788,-1.18827546429589,-0.975515199234065,-1.93494014369439
"study 5","none","study 5_s289","climate_109","climate",9,1,9,3,7,-1.71546064687788,-1.18827546429589,-0.832756877394934,-1.5766178948621
"study 5","none","study 5_s290","climate_97","climate",1,1,88,85,85,0.599745239097006,0.40417125449771,0.737584662835512,0.78830894743105
"study 5","none","study 5_s290","climate_91","climate",10,1,92,95,95,0.599745239097006,0.40417125449771,1.21344573563262,1.30019787433433
"study 5","none","study 5_s290","covid_94","covid",2,1,86,92,92,0.599745239097006,0.40417125449771,1.07068741379349,1.14663119626335
"study 5","none","study 5_s290","covid_92","covid",3,1,4,24,20,0.599745239097006,0.40417125449771,-2.16516788122683,-2.53896907744026
"study 5","none","study 5_s290","climate_93","climate",4,1,71,84,80,0.599745239097006,0.40417125449771,0.689998555555802,0.53236448397941
"study 5","none","study 5_s290","climate_99","climate",5,1,87,90,91,0.599745239097006,0.40417125449771,0.975515199234065,1.09544230357302
"study 5","none","study 5_s290","covid_96","covid",6,1,27,51,56,0.599745239097006,0.40417125449771,-0.880342984674644,-0.696168940588459
"study 5","none","study 5_s290","covid_90","covid",7,1,6,7,8,0.599745239097006,0.40417125449771,-2.97413170498191,-3.1532357897242
"study 5","none","study 5_s290","covid_98","covid",8,1,78,81,83,0.599745239097006,0.40417125449771,0.547240233716671,0.685931162050394
"study 5","none","study 5_s290","climate_95","climate",9,1,82,86,86,0.599745239097006,0.40417125449771,0.785170770115223,0.839497840121378
"study 5","none","study 5_s292","covid_88","covid",1,1,26,19,62,-0.0711919768385726,-0.0665519894224113,-1.72737569425349,0.0921400068425901
"study 5","none","study 5_s292","covid_86","covid",10,1,75,78,79,-0.0711919768385726,-0.0665519894224113,1.08020463524943,0.962351182578164
"study 5","none","study 5_s292","covid_80","covid",2,1,0,0,0,-0.0711919768385726,-0.0665519894224113,-2.63151173256799,-3.08157133995774
"study 5","none","study 5_s292","covid_82","covid",3,1,29,63,64,-0.0711919768385726,-0.0665519894224113,0.366413026053771,0.194517792223246
"study 5","none","study 5_s292","climate_87","climate",4,1,63,63,64,-0.0711919768385726,-0.0665519894224113,0.366413026053771,0.194517792223246
"study 5","none","study 5_s292","climate_81","climate",5,1,68,69,69,-0.0711919768385726,-0.0665519894224113,0.651929669732034,0.450462255674885
"study 5","none","study 5_s292","covid_84","covid",6,1,68,85,86,-0.0711919768385726,-0.0665519894224113,1.4133073862074,1.32067343141046
"study 5","none","study 5_s292","climate_83","climate",7,1,77,78,79,-0.0711919768385726,-0.0665519894224113,1.08020463524943,0.962351182578164
"study 5","none","study 5_s292","climate_85","climate",8,1,76,76,76,-0.0711919768385726,-0.0665519894224113,0.985032420690007,0.808784504507181
"study 5","none","study 5_s292","climate_89","climate",9,1,21,22,23,-0.0711919768385726,-0.0665519894224113,-1.58461737241436,-1.9042268080802
"study 5","none","study 5_s293","covid_58","covid",1,1,20,4,16,-0.850802122115829,-0.462159822078684,-1.65599653333392,-1.8581568046589
"study 5","none","study 5_s293","climate_59","climate",10,1,81,51,51,-0.850802122115829,-0.462159822078684,0.580550508812468,-0.0665455604974261
"study 5","none","study 5_s293","climate_53","climate",2,1,0,0,48,-0.850802122115829,-0.462159822078684,-1.84634096245277,-0.22011223856841
"study 5","none","study 5_s293","climate_55","climate",3,1,53,81,90,-0.850802122115829,-0.462159822078684,2.00813372720378,1.92982125442536
"study 5","none","study 5_s293","climate_57","climate",4,1,38,50,61,-0.850802122115829,-0.462159822078684,0.532964401532758,0.445343366405853
"study 5","none","study 5_s293","covid_56","covid",5,1,0,50,51,-0.850802122115829,-0.462159822078684,0.532964401532758,-0.0665455604974261
"study 5","none","study 5_s293","covid_50","covid",6,1,0,0,74,-0.850802122115829,-0.462159822078684,-1.84634096245277,1.11079897138012
"study 5","none","study 5_s293","climate_51","climate",7,1,63,66,31,-0.850802122115829,-0.462159822078684,1.29434211800813,-1.09032341430398
"study 5","none","study 5_s293","covid_52","covid",8,1,0,73,50,-0.850802122115829,-0.462159822078684,1.6274448689661,-0.117734453187754
"study 5","none","study 5_s293","covid_54","covid",9,1,0,13,51,-0.850802122115829,-0.462159822078684,-1.22772156781653,-0.0665455604974261
"study 5","none","study 5_s294","climate_27","climate",1,1,43,100,100,0.136704061902029,0.849856027996549,1.91772012337233,1.10056119284205
"study 5","none","study 5_s294","covid_20","covid",10,1,100,100,100,0.136704061902029,0.849856027996549,1.91772012337233,1.10056119284205
"study 5","none","study 5_s294","climate_23","climate",2,1,21,47,65,0.136704061902029,0.849856027996549,-0.604343562452323,-0.691050051319427
"study 5","none","study 5_s294","climate_21","climate",3,1,6,1,0,0.136704061902029,0.849856027996549,-2.79330449731901,-4.01832807619074
"study 5","none","study 5_s294","covid_28","covid",4,1,30,0,73,0.136704061902029,0.849856027996549,-2.84089060459872,-0.281538909796803
"study 5","none","study 5_s294","climate_29","climate",5,1,81,100,100,0.136704061902029,0.849856027996549,1.91772012337233,1.10056119284205
"study 5","none","study 5_s294","climate_25","climate",6,1,80,87,100,0.136704061902029,0.849856027996549,1.2991007287361,1.10056119284205
"study 5","none","study 5_s294","covid_26","covid",7,1,53,100,100,0.136704061902029,0.849856027996549,1.91772012337233,1.10056119284205
"study 5","none","study 5_s294","covid_24","covid",8,1,24,61,89,0.136704061902029,0.849856027996549,0.0618619394636235,0.537483373248443
"study 5","none","study 5_s294","covid_22","covid",9,1,25,1,58,0.136704061902029,0.849856027996549,-2.79330449731901,-1.04937230015172
"study 5","none","study 5_s295","covid_50","covid",1,1,57,86,64,0.73204271829557,0.990071462355734,0.651929669732034,-0.885567843542672
"study 5","none","study 5_s295","covid_58","covid",10,1,89,68,87,0.73204271829557,0.990071462355734,-0.204620261302755,0.291776688334869
"study 5","none","study 5_s295","climate_57","climate",2,1,77,93,63,0.73204271829557,0.990071462355734,0.985032420690007,-0.936756736233
"study 5","none","study 5_s295","climate_51","climate",3,1,86,58,88,0.73204271829557,0.990071462355734,-0.68048133409986,0.342965581025197
"study 5","none","study 5_s295","climate_53","climate",4,1,89,67,89,0.73204271829557,0.990071462355734,-0.252206368582465,0.394154473715525
"study 5","none","study 5_s295","covid_54","covid",5,1,88,65,89,0.73204271829557,0.990071462355734,-0.347378583141886,0.394154473715525
"study 5","none","study 5_s295","climate_59","climate",6,1,89,68,89,0.73204271829557,0.990071462355734,-0.204620261302755,0.394154473715525
"study 5","none","study 5_s295","covid_52","covid",7,1,89,67,89,0.73204271829557,0.990071462355734,-0.252206368582465,0.394154473715525
"study 5","none","study 5_s295","covid_56","covid",8,1,64,88,70,0.73204271829557,0.990071462355734,0.747101884291455,-0.578434487400705
"study 5","none","study 5_s295","climate_55","climate",9,1,88,63,85,0.73204271829557,0.990071462355734,-0.442550797701307,0.189398902954213
"study 5","none","study 5_s297","climate_43","climate",1,1,88,82,88,1.18563407554779,1.46079470627586,0.00475861072797078,-0.138210010263885
"study 5","none","study 5_s297","climate_41","climate",10,1,90,81,94,1.18563407554779,1.46079470627586,-0.0428274965517397,0.168923345878082
"study 5","none","study 5_s297","climate_47","climate",2,1,88,78,92,1.18563407554779,1.46079470627586,-0.185585818390871,0.0665455604974261
"study 5","none","study 5_s297","covid_48","covid",3,1,87,78,94,1.18563407554779,1.46079470627586,-0.185585818390871,0.168923345878082
"study 5","none","study 5_s297","climate_45","climate",4,1,71,84,95,1.18563407554779,1.46079470627586,0.0999308252873918,0.22011223856841
"study 5","none","study 5_s297","covid_40","covid",5,1,95,87,94,1.18563407554779,1.46079470627586,0.242689147126523,0.168923345878082
"study 5","none","study 5_s297","climate_49","climate",6,1,93,78,90,1.18563407554779,1.46079470627586,-0.185585818390871,-0.0358322248832297
"study 5","none","study 5_s297","covid_42","covid",7,1,90,79,92,1.18563407554779,1.46079470627586,-0.137999711111161,0.0665455604974261
"study 5","none","study 5_s297","covid_46","covid",8,1,93,82,92,1.18563407554779,1.46079470627586,0.00475861072797078,0.0665455604974261
"study 5","none","study 5_s297","covid_44","covid",9,1,88,90,76,1.18563407554779,1.46079470627586,0.385447468965655,-0.75247672254782
"study 5","none","study 5_s298","covid_20","covid",1,1,77,71,80,0.646994338810779,0.884909886586346,0.0237930536398552,0.0409511141522622
"study 5","none","study 5_s298","climate_27","climate",10,1,75,78,85,0.646994338810779,0.884909886586346,0.356895804597829,0.296895577603902
"study 5","none","study 5_s298","climate_23","climate",2,1,74,57,71,0.646994338810779,0.884909886586346,-0.642412448276092,-0.419748920060689
"study 5","none","study 5_s298","covid_26","covid",3,1,56,74,73,0.646994338810779,0.884909886586346,0.166551375478987,-0.317371134680033
"study 5","none","study 5_s298","climate_25","climate",4,1,73,70,77,0.646994338810779,0.884909886586346,-0.0237930536398552,-0.112615563918722
"study 5","none","study 5_s298","covid_28","covid",5,1,76,69,81,0.646994338810779,0.884909886586346,-0.0713791609195657,0.0921400068425901
"study 5","none","study 5_s298","climate_29","climate",6,1,82,70,81,0.646994338810779,0.884909886586346,-0.0237930536398552,0.0921400068425901
"study 5","none","study 5_s298","covid_22","covid",7,1,68,73,81,0.646994338810779,0.884909886586346,0.118965268199276,0.0921400068425901
"study 5","none","study 5_s298","climate_21","climate",8,1,79,69,82,0.646994338810779,0.884909886586346,-0.0713791609195657,0.143328899532918
"study 5","none","study 5_s298","covid_24","covid",9,1,75,74,81,0.646994338810779,0.884909886586346,0.166551375478987,0.0921400068425901
"study 5","none","study 5_s299","climate_89","climate",1,1,42,57,41,-0.179864906180251,-0.702529138123002,0.190344429118842,-0.332727802487131
"study 5","none","study 5_s299","covid_84","covid",10,1,61,69,60,-0.179864906180251,-0.702529138123002,0.761377716475368,0.639861158629099
"study 5","none","study 5_s299","covid_86","covid",2,1,48,45,36,-0.179864906180251,-0.702529138123002,-0.380688858237684,-0.588672265938771
"study 5","none","study 5_s299","climate_87","climate",3,1,52,41,34,-0.179864906180251,-0.702529138123002,-0.571033287356526,-0.691050051319427
"study 5","none","study 5_s299","climate_83","climate",4,1,54,54,44,-0.179864906180251,-0.702529138123002,0.0475861072797105,-0.179161124416148
"study 5","none","study 5_s299","covid_88","covid",5,1,56,38,40,-0.179864906180251,-0.702529138123002,-0.713791609195657,-0.383916695177459
"study 5","none","study 5_s299","covid_82","covid",6,1,54,58,54,-0.179864906180251,-0.702529138123002,0.237930536398552,0.332727802487131
"study 5","none","study 5_s299","climate_81","climate",7,1,45,67,51,-0.179864906180251,-0.702529138123002,0.666205501915947,0.179161124416148
"study 5","none","study 5_s299","covid_80","covid",8,1,57,49,59,-0.179864906180251,-0.702529138123002,-0.190344429118842,0.588672265938771
"study 5","none","study 5_s299","climate_85","climate",9,1,49,52,56,-0.179864906180251,-0.702529138123002,-0.0475861072797105,0.435105587867787
"study 5","none","study 5_s300","climate_39","climate",1,1,0,100,100,1.34155610460324,1.17535614347323,0.704274387739715,0.767833390354918
"study 5","none","study 5_s300","covid_32","covid",10,1,0,0,0,1.34155610460324,1.17535614347323,-4.05433634023133,-4.35105587867787
"study 5","none","study 5_s300","climate_33","climate",2,1,0,100,100,1.34155610460324,1.17535614347323,0.704274387739715,0.767833390354918
"study 5","none","study 5_s300","covid_38","covid",3,1,0,100,100,1.34155610460324,1.17535614347323,0.704274387739715,0.767833390354918
"study 5","none","study 5_s300","climate_37","climate",4,1,0,52,50,1.34155610460324,1.17535614347323,-1.57985876168639,-1.79161124416148
"study 5","none","study 5_s300","covid_30","covid",5,1,0,100,100,1.34155610460324,1.17535614347323,0.704274387739715,0.767833390354918
"study 5","none","study 5_s300","covid_36","covid",6,1,0,100,100,1.34155610460324,1.17535614347323,0.704274387739715,0.767833390354918
"study 5","none","study 5_s300","climate_35","climate",7,1,0,100,100,1.34155610460324,1.17535614347323,0.704274387739715,0.767833390354918
"study 5","none","study 5_s300","covid_34","covid",8,1,0,100,100,1.34155610460324,1.17535614347323,0.704274387739715,0.767833390354918
"study 5","none","study 5_s300","climate_31","climate",9,1,0,100,100,1.34155610460324,1.17535614347323,0.704274387739715,0.767833390354918
"study 5","none","study 5_s301","covid_16","covid",1,1,80,79,61,0.812366187808985,0.40417125449771,0.237930536398552,-0.44022447713682
"study 5","none","study 5_s301","covid_14","covid",10,1,70,72,87,0.812366187808985,0.40417125449771,-0.095172214559421,0.890686732811706
"study 5","none","study 5_s301","climate_19","climate",2,1,77,74,100,0.812366187808985,0.40417125449771,0,1.55614233778597
"study 5","none","study 5_s301","climate_17","climate",3,1,66,54,70,0.812366187808985,0.40417125449771,-0.95172214559421,0.0204755570761314
"study 5","none","study 5_s301","climate_15","climate",4,1,55,76,30,0.812366187808985,0.40417125449771,0.095172214559421,-2.02708015053698
"study 5","none","study 5_s301","covid_18","covid",5,1,62,74,62,0.812366187808985,0.40417125449771,0,-0.389035584446492
"study 5","none","study 5_s301","climate_13","climate",6,1,67,69,65,0.812366187808985,0.40417125449771,-0.237930536398552,-0.235468906375508
"study 5","none","study 5_s301","covid_12","covid",7,1,78,81,79,0.812366187808985,0.40417125449771,0.333102750957973,0.481175591289082
"study 5","none","study 5_s301","climate_11","climate",8,1,72,81,70,0.812366187808985,0.40417125449771,0.333102750957973,0.0204755570761314
"study 5","none","study 5_s301","covid_10","covid",9,1,68,80,72,0.812366187808985,0.40417125449771,0.285516643678263,0.122853342456787
"study 5","none","study 5_s302","climate_97","climate",1,1,0,74,74,-0.236563825836778,-0.592359868269356,1.05641158160957,1.24389009237497
"study 5","none","study 5_s302","climate_99","climate",10,1,0,76,77,-0.236563825836778,-0.592359868269356,1.15158379616899,1.39745677044595
"study 5","none","study 5_s302","covid_90","covid",2,1,0,15,21,-0.236563825836778,-0.592359868269356,-1.75116874789335,-1.46912122021241
"study 5","none","study 5_s302","climate_93","climate",3,1,0,71,71,-0.236563825836778,-0.592359868269356,0.913653259770441,1.09032341430398
"study 5","none","study 5_s302","covid_94","covid",4,1,64,85,48,-0.236563825836778,-0.592359868269356,1.57985876168639,-0.0870211175735576
"study 5","none","study 5_s302","covid_92","covid",5,1,0,61,62,-0.236563825836778,-0.592359868269356,0.437792186973337,0.629623380091033
"study 5","none","study 5_s302","covid_98","covid",6,1,0,5,11,-0.236563825836778,-0.592359868269356,-2.22702982069045,-1.98101014711569
"study 5","none","study 5_s302","climate_95","climate",7,1,0,56,57,-0.236563825836778,-0.592359868269356,0.199861650574784,0.373678916639393
"study 5","none","study 5_s302","covid_96","covid",8,1,0,4,4,-0.236563825836778,-0.592359868269356,-2.27461592797016,-2.33933239594798
"study 5","none","study 5_s302","climate_91","climate",9,1,0,71,72,-0.236563825836778,-0.592359868269356,0.913653259770441,1.14151230699431
"study 5","none","study 5_s304","covid_80","covid",1,1,1,0,1,-2.63681809129645,-3.03110688730233,-0.0475861072797105,0
"study 5","none","study 5_s304","climate_87","climate",10,1,1,1,1,-2.63681809129645,-3.03110688730233,0,0
"study 5","none","study 5_s304","covid_84","covid",2,1,1,1,1,-2.63681809129645,-3.03110688730233,0,0
"study 5","none","study 5_s304","climate_85","climate",3,1,1,1,1,-2.63681809129645,-3.03110688730233,0,0
"study 5","none","study 5_s304","covid_86","covid",4,1,1,1,1,-2.63681809129645,-3.03110688730233,0,0
"study 5","none","study 5_s304","covid_88","covid",5,1,2,1,2,-2.63681809129645,-3.03110688730233,0,0.0511888926903279
"study 5","none","study 5_s304","climate_83","climate",6,1,1,2,1,-2.63681809129645,-3.03110688730233,0.0475861072797105,0
"study 5","none","study 5_s304","climate_81","climate",7,1,1,1,0,-2.63681809129645,-3.03110688730233,0,-0.0511888926903279
"study 5","none","study 5_s304","covid_82","covid",8,1,2,1,1,-2.63681809129645,-3.03110688730233,0,0
"study 5","none","study 5_s304","climate_89","climate",9,1,1,1,1,-2.63681809129645,-3.03110688730233,0,0
"study 5","none","study 5_s305","covid_102","covid",1,1,50,50,49,-0.855527032087206,-0.647444503196179,0.537723012260728,0.0204755570761311
"study 5","none","study 5_s305","climate_109","climate",10,1,80,84,84,-0.855527032087206,-0.647444503196179,2.15565065977088,1.81208680123761
"study 5","none","study 5_s305","climate_101","climate",2,1,0,0,0,-0.855527032087206,-0.647444503196179,-1.8415823517248,-2.48778018474994
"study 5","none","study 5_s305","climate_107","climate",3,1,0,50,50,-0.855527032087206,-0.647444503196179,0.537723012260728,0.071664449766459
"study 5","none","study 5_s305","covid_100","covid",4,1,50,0,0,-0.855527032087206,-0.647444503196179,-1.8415823517248,-2.48778018474994
"study 5","none","study 5_s305","climate_105","climate",5,1,87,82,80,-0.855527032087206,-0.647444503196179,2.06047844521146,1.6073312304763
"study 5","none","study 5_s305","covid_106","covid",6,1,67,70,72,-0.855527032087206,-0.647444503196179,1.48944515785494,1.19782008895367
"study 5","none","study 5_s305","covid_104","covid",7,1,0,0,0,-0.855527032087206,-0.647444503196179,-1.8415823517248,-2.48778018474994
"study 5","none","study 5_s305","covid_108","covid",8,1,0,0,100,-0.855527032087206,-0.647444503196179,-1.8415823517248,2.63110908428285
"study 5","none","study 5_s305","climate_103","climate",9,1,51,51,51,-0.855527032087206,-0.647444503196179,0.585309119540439,0.122853342456787
"study 5","none","study 5_s306","covid_30","covid",1,1,0,63,38,-0.590932073690077,-0.747598384881311,0.889860206130586,-0.44022447713682
"study 5","none","study 5_s306","climate_39","climate",10,1,0,39,49,-0.590932073690077,-0.747598384881311,-0.252206368582465,0.122853342456787
"study 5","none","study 5_s306","covid_38","covid",2,1,6,63,67,-0.590932073690077,-0.747598384881311,0.889860206130586,1.04425341088269
"study 5","none","study 5_s306","covid_32","covid",3,1,0,0,18,-0.590932073690077,-0.747598384881311,-2.10806455249117,-1.46400233094338
"study 5","none","study 5_s306","climate_37","climate",4,1,0,0,0,-0.590932073690077,-0.747598384881311,-2.10806455249117,-2.38540239936928
"study 5","none","study 5_s306","covid_36","covid",5,1,0,70,74,-0.590932073690077,-0.747598384881311,1.22296295708856,1.40257565971498
"study 5","none","study 5_s306","climate_31","climate",6,1,0,51,50,-0.590932073690077,-0.747598384881311,0.31882691877406,0.174042235147115
"study 5","none","study 5_s306","climate_33","climate",7,1,0,19,20,-0.590932073690077,-0.747598384881311,-1.20392851417668,-1.36162454556272
"study 5","none","study 5_s306","covid_34","covid",8,1,28,64,64,-0.590932073690077,-0.747598384881311,0.937446313410297,0.890686732811705
"study 5","none","study 5_s306","climate_35","climate",9,1,0,74,86,-0.590932073690077,-0.747598384881311,1.4133073862074,2.01684237199892
"study 5","none","study 5_s307","climate_21","climate",1,1,11,11,11,-1.62568735742171,-1.78419106032243,-0.5424816229887,-0.762714501085886
"study 5","none","study 5_s307","covid_24","covid",10,1,5,6,8,-1.62568735742171,-1.78419106032243,-0.780412159387252,-0.916281179156869
"study 5","none","study 5_s307","covid_28","covid",2,1,8,28,34,-1.62568735742171,-1.78419106032243,0.266482200766379,0.414630030791656
"study 5","none","study 5_s307","climate_29","climate",3,1,15,49,51,-1.62568735742171,-1.78419106032243,1.2657904536403,1.28484120652723
"study 5","none","study 5_s307","covid_22","covid",4,1,5,2,6,-1.62568735742171,-1.78419106032243,-0.970756588506094,-1.01865896453753
"study 5","none","study 5_s307","climate_23","climate",5,1,27,21,22,-1.62568735742171,-1.78419106032243,-0.0666205501915946,-0.199636681492279
"study 5","none","study 5_s307","climate_27","climate",6,1,9,22,25,-1.62568735742171,-1.78419106032243,-0.0190344429118841,-0.046070003421295
"study 5","none","study 5_s307","covid_26","covid",7,1,7,38,43,-1.62568735742171,-1.78419106032243,0.742343273563484,0.875330065004607
"study 5","none","study 5_s307","covid_20","covid",8,1,9,21,32,-1.62568735742171,-1.78419106032243,-0.0666205501915946,0.312252245411
"study 5","none","study 5_s307","climate_25","climate",9,1,24,26,27,-1.62568735742171,-1.78419106032243,0.171309986206958,0.0563077819593608
"study 5","none","study 5_s309","climate_89","climate",1,1,0,51,50,-1.2949436594253,-1.50376019160406,1.02785991724175,0.946994514771066
"study 5","none","study 5_s309","covid_84","covid",10,1,0,51,53,-1.2949436594253,-1.50376019160406,1.02785991724175,1.10056119284205
"study 5","none","study 5_s309","climate_85","climate",2,1,0,7,9,-1.2949436594253,-1.50376019160406,-1.06592880306551,-1.15175008553238
"study 5","none","study 5_s309","climate_81","climate",3,1,0,14,13,-1.2949436594253,-1.50376019160406,-0.732826052107541,-0.946994514771066
"study 5","none","study 5_s309","climate_83","climate",4,1,0,51,51,-1.2949436594253,-1.50376019160406,1.02785991724175,0.998183407461394
"study 5","none","study 5_s309","covid_86","covid",5,1,0,0,7,-1.2949436594253,-1.50376019160406,-1.39903155402349,-1.25412787091303
"study 5","none","study 5_s309","covid_88","covid",6,1,0,55,64,-1.2949436594253,-1.50376019160406,1.21820434636059,1.66363901243566
"study 5","none","study 5_s309","covid_82","covid",7,1,0,10,11,-1.2949436594253,-1.50376019160406,-0.923170481226383,-1.04937230015172
"study 5","none","study 5_s309","covid_80","covid",8,1,0,0,0,-1.2949436594253,-1.50376019160406,-1.39903155402349,-1.61245011974533
"study 5","none","study 5_s309","climate_87","climate",9,1,0,55,57,-1.2949436594253,-1.50376019160406,1.21820434636059,1.30531676360336
"study 5","none","study 5_s310","covid_32","covid",1,1,0,0,49,-1.74381010670614,-1.0831138885265,-0.946963534866239,0.465818923481984
"study 5","none","study 5_s310","climate_35","climate",10,1,0,11,20,-1.74381010670614,-1.0831138885265,-0.423516354789423,-1.01865896453753
"study 5","none","study 5_s310","climate_31","climate",2,1,0,12,23,-1.74381010670614,-1.0831138885265,-0.375930247509713,-0.865092286466541
"study 5","none","study 5_s310","covid_34","covid",3,1,25,14,51,-1.74381010670614,-1.0831138885265,-0.280758032950292,0.56819670886264
"study 5","none","study 5_s310","climate_39","climate",4,1,0,6,18,-1.74381010670614,-1.0831138885265,-0.661446891187976,-1.12103674991818
"study 5","none","study 5_s310","climate_33","climate",5,1,7,17,30,-1.74381010670614,-1.0831138885265,-0.13799971111116,-0.506770037634246
"study 5","none","study 5_s310","covid_38","covid",6,1,21,32,33,-1.74381010670614,-1.0831138885265,0.575791898084497,-0.353203359563262
"study 5","none","study 5_s310","covid_30","covid",7,1,67,78,79,-1.74381010670614,-1.0831138885265,2.76475283295118,2.00148570419182
"study 5","none","study 5_s310","covid_36","covid",8,1,76,13,79,-1.74381010670614,-1.0831138885265,-0.328344140230002,2.00148570419182
"study 5","none","study 5_s310","climate_37","climate",9,1,0,16,17,-1.74381010670614,-1.0831138885265,-0.185585818390871,-1.17222564260851
