"study","group","SID","item","article_cond","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 6","self","study 6_s063","climate_27","control","climate",6,0,60,70,75,-1.34233714008879,-1.88035205263491,1.68681089624236,2.33691876505397
"study 6","self","study 6_s063","health_24","control","health",7,0,0,0,0,-1.34233714008879,-1.88035205263491,-1.18610303896361,-1.14063892103825
"study 6","self","study 6_s063","climate_29","self","climate",8,0,0,50,55,-1.34233714008879,-1.88035205263491,0.865978343326371,1.40957004876271
"study 6","self","study 6_s063","health_26","self","health",9,0,0,0,0,-1.34233714008879,-1.88035205263491,-1.18610303896361,-1.14063892103825
"study 6","self","study 6_s064","climate_35","control","climate",1,0,2,7,30,-1.08672087409581,-1.18177837748076,-1.12043643473033,-0.408033435168154
"study 6","self","study 6_s064","health_30","control","health",10,0,37,44,36,-1.08672087409581,-1.18177837748076,0.398103788164256,-0.129828820280776
"study 6","self","study 6_s064","health_38","control","health",2,0,31,29,59,-1.08672087409581,-1.18177837748076,-0.217520626522738,0.936622203454172
"study 6","self","study 6_s064","climate_33","self","climate",3,0,24,66,66,-1.08672087409581,-1.18177837748076,1.30101959637185,1.26119425415611
"study 6","self","study 6_s064","health_32","self","health",4,0,5,54,48,-1.08672087409581,-1.18177837748076,0.808520064622251,0.42658040949398
"study 6","self","study 6_s064","climate_37","self","climate",5,0,29,19,21,-1.08672087409581,-1.18177837748076,-0.627936902980733,-0.825340357499221
"study 6","self","study 6_s064","health_34","self","health",6,0,62,89,89,-1.08672087409581,-1.18177837748076,2.24497703222524,2.32764527789106
"study 6","self","study 6_s064","health_36","self","health",7,0,18,7,8,-1.08672087409581,-1.18177837748076,-1.12043643473033,-1.42811702308854
"study 6","self","study 6_s064","climate_31","control","climate",8,0,18,19,17,-1.08672087409581,-1.18177837748076,-0.627936902980733,-1.01081010075747
"study 6","self","study 6_s064","climate_39","control","climate",9,0,28,9,14,-1.08672087409581,-1.18177837748076,-1.03835317943873,-1.14991240820116
"study 6","self","study 6_s067","health_82","self","health",1,0,4,16,65,-0.637025591330389,-0.212630391527477,-1.14095724855323,0.301388332794659
"study 6","self","study 6_s067","climate_85","self","climate",10,0,34,88,88,-0.637025591330389,-0.212630391527477,1.81403994194434,1.36783935652961
"study 6","self","study 6_s067","climate_83","self","climate",2,0,3,70,68,-0.637025591330389,-0.212630391527477,1.07529064431995,0.440490640238348
"study 6","self","study 6_s067","climate_81","control","climate",3,0,9,25,36,-0.637025591330389,-0.212630391527477,-0.771582599741031,-1.04326730582767
"study 6","self","study 6_s067","climate_89","control","climate",4,0,20,44,46,-0.637025591330389,-0.212630391527477,0.00820832552916003,-0.579592947682037
"study 6","self","study 6_s067","health_86","self","health",5,0,40,77,79,-0.637025591330389,-0.212630391527477,1.36258203784055,0.950532434198541
"study 6","self","study 6_s067","climate_87","control","climate",6,0,4,29,35,-0.637025591330389,-0.212630391527477,-0.607416089157833,-1.08963474164223
"study 6","self","study 6_s067","health_88","self","health",7,0,5,18,80,-0.637025591330389,-0.212630391527477,-1.05887399326163,0.996899870013104
"study 6","self","study 6_s067","health_84","control","health",8,0,3,61,63,-0.637025591330389,-0.212630391527477,0.705915995507753,0.208653461165533
"study 6","self","study 6_s067","health_80","control","health",9,0,4,10,25,-0.637025591330389,-0.212630391527477,-1.38720701442802,-1.55330909978786
"study 6","self","study 6_s069","health_100","self","health",1,0,0,77,79,0.328635857976419,0.121897847278733,0.525332833866234,0.635233870659513
"study 6","self","study 6_s069","climate_105","self","climate",10,0,0,74,65,0.328635857976419,0.121897847278733,0.402207950928836,-0.0139102307443688
"study 6","self","study 6_s069","health_102","control","health",2,0,17,78,78,0.328635857976419,0.121897847278733,0.566374461512034,0.58886643484495
"study 6","self","study 6_s069","climate_109","control","climate",3,0,0,81,51,0.328635857976419,0.121897847278733,0.689499344449432,-0.66305433214825
"study 6","self","study 6_s069","health_106","control","health",4,0,0,22,51,0.328635857976419,0.121897847278733,-1.73195668665274,-0.66305433214825
"study 6","self","study 6_s069","climate_101","self","climate",5,0,48,73,48,0.328635857976419,0.121897847278733,0.361166323283036,-0.802156639591939
"study 6","self","study 6_s069","health_108","control","health",6,0,0,0,22,0.328635857976419,0.121897847278733,-2.63487249486033,-2.00770997077058
"study 6","self","study 6_s069","climate_103","self","climate",7,0,18,47,75,0.328635857976419,0.121897847278733,-0.705915995507753,0.449764127401261
"study 6","self","study 6_s069","health_104","control","health",8,0,49,94,88,0.328635857976419,0.121897847278733,1.22304050384483,1.05254079299058
"study 6","self","study 6_s069","climate_107","self","climate",9,0,66,96,96,0.328635857976419,0.121897847278733,1.30512375913643,1.42348027950708
"study 6","self","study 6_s070","health_106","control","health",1,0,83,93,100,0.186626821313654,0.69256366641874,1.30512375913643,1.0710877673164
"study 6","self","study 6_s070","health_104","self","health",10,0,70,80,96,0.186626821313654,0.69256366641874,0.771582599741031,0.885618024058153
"study 6","self","study 6_s070","climate_101","self","climate",2,0,60,67,82,0.186626821313654,0.69256366641874,0.238041440345637,0.236473922654271
"study 6","self","study 6_s070","climate_107","control","climate",3,0,53,86,88,0.186626821313654,0.69256366641874,1.01783236561583,0.514678537541649
"study 6","self","study 6_s070","health_108","control","health",4,0,22,1,69,0.186626821313654,0.69256366641874,-2.47070598427713,-0.366302742935048
"study 6","self","study 6_s070","health_102","self","health",5,0,92,86,99,0.186626821313654,0.69256366641874,1.01783236561583,1.02472033150184
"study 6","self","study 6_s070","climate_105","self","climate",6,0,23,0,25,0.186626821313654,0.69256366641874,-2.51174761192293,-2.40646991877582
"study 6","self","study 6_s070","climate_103","self","climate",7,0,66,82,94,0.186626821313654,0.69256366641874,0.853665855032631,0.792883152429027
"study 6","self","study 6_s070","health_100","control","health",8,0,78,86,95,0.186626821313654,0.69256366641874,1.01783236561583,0.83925058824359
"study 6","self","study 6_s070","climate_109","control","climate",9,0,20,31,21,0.186626821313654,0.69256366641874,-1.23945715490315,-2.59193966203407
"study 6","self","study 6_s076","climate_19","self","climate",1,0,65,57,56,-0.845305511769112,-0.350377313388858,0.722332646566072,0.0139102307443688
"study 6","self","study 6_s076","climate_15","control","climate",10,0,99,100,100,-0.845305511769112,-0.350377313388858,2.48712263533545,2.05407740658514
"study 6","self","study 6_s076","health_18","control","health",2,0,1,35,71,-0.845305511769112,-0.350377313388858,-0.180583161641518,0.709421767962813
"study 6","self","study 6_s076","health_12","control","health",3,0,1,70,81,-0.845305511769112,-0.350377313388858,1.25587380596147,1.17309612610844
"study 6","self","study 6_s076","climate_11","control","climate",4,0,0,1,1,-0.845305511769112,-0.350377313388858,-1.5759985015987,-2.53629873905659
"study 6","self","study 6_s076","climate_13","self","climate",5,0,65,1,64,-0.845305511769112,-0.350377313388858,-1.5759985015987,0.384849717260873
"study 6","self","study 6_s076","health_14","self","health",6,0,0,25,43,-0.845305511769112,-0.350377313388858,-0.590999438099513,-0.58886643484495
"study 6","self","study 6_s076","health_16","self","health",7,0,1,96,97,-0.845305511769112,-0.350377313388858,2.32295612475225,1.91497509914145
"study 6","self","study 6_s076","health_10","self","health",8,0,62,7,43,-0.845305511769112,-0.350377313388858,-1.32974873572391,-0.58886643484495
"study 6","self","study 6_s076","climate_17","control","climate",9,0,1,2,1,-0.845305511769112,-0.350377313388858,-1.5349568739529,-2.53629873905659
"study 6","self","study 6_s080","health_44","control","health",1,0,12,7,52,-0.229933019563793,-0.286423385381788,-1.8632898951193,-0.231837179072815
"study 6","self","study 6_s080","climate_47","control","climate",10,0,24,72,56,-0.229933019563793,-0.286423385381788,0.804415901857671,-0.046367435814563
"study 6","self","study 6_s080","climate_41","self","climate",2,0,25,68,68,-0.229933019563793,-0.286423385381788,0.640249391274473,0.510041793960193
"study 6","self","study 6_s080","climate_43","self","climate",3,0,41,89,77,-0.229933019563793,-0.286423385381788,1.50212357183626,0.92734871629126
"study 6","self","study 6_s080","health_46","self","health",4,0,11,62,55,-0.229933019563793,-0.286423385381788,0.393999625399676,-0.092734871629126
"study 6","self","study 6_s080","health_40","control","health",5,0,12,33,19,-0.229933019563793,-0.286423385381788,-0.796207576328511,-1.76196256095339
"study 6","self","study 6_s080","climate_45","self","climate",6,0,57,82,83,-0.229933019563793,-0.286423385381788,1.21483217831567,1.20555333117864
"study 6","self","study 6_s080","climate_49","control","climate",7,0,20,46,68,-0.229933019563793,-0.286423385381788,-0.262666416933117,0.510041793960193
"study 6","self","study 6_s080","health_42","self","health",8,0,21,40,40,-0.229933019563793,-0.286423385381788,-0.508916182807914,-0.788246408847571
"study 6","self","study 6_s080","health_48","control","health",9,0,18,25,52,-0.229933019563793,-0.286423385381788,-1.12454059749491,-0.231837179072815
"study 6","self","study 6_s082","health_46","control","health",1,0,0,23,23,0.873003831850355,-0.114239733055062,-2.16289377693364,-1.73877884304611
"study 6","self","study 6_s082","climate_45","control","climate",10,0,79,78,0,0.873003831850355,-0.114239733055062,0.0943957435853389,-2.80522986678106
"study 6","self","study 6_s082","health_44","control","health",2,0,0,0,52,0.873003831850355,-0.114239733055062,-3.10685121278703,-0.394123204423785
"study 6","self","study 6_s082","health_48","self","health",3,0,79,100,79,0.873003831850355,-0.114239733055062,0.997311551792929,0.857797562569415
"study 6","self","study 6_s082","climate_43","self","climate",4,0,50,89,71,0.873003831850355,-0.114239733055062,0.545853647689134,0.486858076052911
"study 6","self","study 6_s082","health_42","control","health",5,0,52,67,76,0.873003831850355,-0.114239733055062,-0.357062160518456,0.718695255125726
"study 6","self","study 6_s082","health_40","control","health",6,0,78,100,100,0.873003831850355,-0.114239733055062,0.997311551792929,1.83151371467524
"study 6","self","study 6_s082","climate_47","self","climate",7,0,100,100,77,0.873003831850355,-0.114239733055062,0.997311551792929,0.765062690940289
"study 6","self","study 6_s082","climate_41","self","climate",8,0,0,100,52,0.873003831850355,-0.114239733055062,0.997311551792929,-0.394123204423785
"study 6","self","study 6_s082","climate_49","self","climate",9,0,0,100,75,0.873003831850355,-0.114239733055062,0.997311551792929,0.672327819311163
"study 6","self","study 6_s084","health_14","control","health",1,0,0,0,0,-2.71035752660677,-3.09055715184561,0,0
"study 6","self","study 6_s084","health_10","self","health",10,0,0,0,0,-2.71035752660677,-3.09055715184561,0,0
"study 6","self","study 6_s084","climate_17","control","climate",2,0,0,0,0,-2.71035752660677,-3.09055715184561,0,0
"study 6","self","study 6_s084","health_18","self","health",3,0,0,0,0,-2.71035752660677,-3.09055715184561,0,0
"study 6","self","study 6_s084","climate_19","control","climate",4,0,0,0,0,-2.71035752660677,-3.09055715184561,0,0
"study 6","self","study 6_s084","health_16","self","health",5,0,0,0,0,-2.71035752660677,-3.09055715184561,0,0
"study 6","self","study 6_s084","climate_15","self","climate",6,0,0,0,0,-2.71035752660677,-3.09055715184561,0,0
"study 6","self","study 6_s084","climate_13","control","climate",7,0,0,0,0,-2.71035752660677,-3.09055715184561,0,0
"study 6","self","study 6_s084","health_12","self","health",8,0,0,0,0,-2.71035752660677,-3.09055715184561,0,0
"study 6","self","study 6_s084","climate_11","control","climate",9,0,0,0,0,-2.71035752660677,-3.09055715184561,0,0
"study 6","self","study 6_s086","health_10","control","health",1,0,0,0,0,-1.44647710030815,-1.82131765755146,-1.09581145814285,-1.19627984401572
"study 6","self","study 6_s086","health_14","self","health",10,0,0,66,66,-1.44647710030815,-1.82131765755146,1.61293596647992,1.86397091974543
"study 6","self","study 6_s086","health_12","self","health",2,0,0,76,67,-1.44647710030815,-1.82131765755146,2.02335224293792,1.91033835555999
"study 6","self","study 6_s086","climate_19","control","climate",3,0,0,0,0,-1.44647710030815,-1.82131765755146,-1.09581145814285,-1.19627984401572
"study 6","self","study 6_s086","climate_15","self","climate",4,0,0,0,0,-1.44647710030815,-1.82131765755146,-1.09581145814285,-1.19627984401572
"study 6","self","study 6_s086","climate_13","control","climate",5,0,0,0,0,-1.44647710030815,-1.82131765755146,-1.09581145814285,-1.19627984401572
"study 6","self","study 6_s086","health_18","control","health",6,0,0,61,61,-1.44647710030815,-1.82131765755146,1.40772782825092,1.63213374067262
"study 6","self","study 6_s086","climate_17","self","climate",7,0,0,0,0,-1.44647710030815,-1.82131765755146,-1.09581145814285,-1.19627984401572
"study 6","self","study 6_s086","climate_11","control","climate",8,0,0,0,0,-1.44647710030815,-1.82131765755146,-1.09581145814285,-1.19627984401572
"study 6","self","study 6_s086","health_16","self","health",9,0,0,64,64,-1.44647710030815,-1.82131765755146,1.53085271118832,1.77123604811631
"study 6","self","study 6_s089","health_10","control","health",1,0,7,0,4,-0.0263867336804953,0.0333462546535601,-2.32706028751684,-2.7588624309665
"study 6","self","study 6_s089","climate_11","self","climate",10,0,35,69,64,-0.0263867336804953,0.0333462546535601,0.504812020043334,0.0231837179072815
"study 6","self","study 6_s089","health_16","control","health",2,0,36,67,82,-0.0263867336804953,0.0333462546535601,0.422728764751735,0.857797562569415
"study 6","self","study 6_s089","climate_17","control","climate",3,0,46,12,11,-0.0263867336804953,0.0333462546535601,-1.83456075576724,-2.43429038026456
"study 6","self","study 6_s089","health_18","self","health",4,0,57,76,75,-0.0263867336804953,0.0333462546535601,0.792103413563931,0.533225511867474
"study 6","self","study 6_s089","climate_19","self","climate",5,0,61,68,63,-0.0263867336804953,0.0333462546535601,0.463770392397535,-0.0231837179072815
