"survey_name","group","SID","scale_name","item","value"
"GOTV 100 million message testing SHORT","static","s030","msg_rel_self","3","94"
"GOTV 100 million message testing SHORT","static","s030","msg_rel_social","3","94"
"GOTV 100 million message testing SHORT","static","s030","msg_share","3","1"
"GOTV 100 million message testing SHORT","static","s030","msg_rel_self","4","80"
"GOTV 100 million message testing SHORT","static","s030","msg_rel_social","4","87"
"GOTV 100 million message testing SHORT","static","s030","msg_share","4","31"
"GOTV 100 million message testing SHORT","static","s030","msg_rel_self","5","76"
"GOTV 100 million message testing SHORT","static","s030","msg_rel_social","5","77"
"GOTV 100 million message testing SHORT","static","s030","msg_share","5","1"
"GOTV 100 million message testing SHORT","static","s032","msg_rel_self","1","32"
"GOTV 100 million message testing SHORT","static","s032","msg_rel_social","1","81"
"GOTV 100 million message testing SHORT","static","s032","msg_share","1","23"
"GOTV 100 million message testing SHORT","static","s032","msg_rel_self","2","74"
"GOTV 100 million message testing SHORT","static","s032","msg_rel_social","2","81"
"GOTV 100 million message testing SHORT","static","s032","msg_share","2","32"
"GOTV 100 million message testing SHORT","static","s032","msg_rel_self","3","20"
"GOTV 100 million message testing SHORT","static","s032","msg_rel_social","3","84"
"GOTV 100 million message testing SHORT","static","s032","msg_share","3","23"
"GOTV 100 million message testing SHORT","static","s032","msg_rel_self","4","20"
"GOTV 100 million message testing SHORT","static","s032","msg_rel_social","4","86"
"GOTV 100 million message testing SHORT","static","s032","msg_share","4","23"
"GOTV 100 million message testing SHORT","static","s032","msg_rel_self","5","78"
"GOTV 100 million message testing SHORT","static","s032","msg_rel_social","5","80"
"GOTV 100 million message testing SHORT","static","s032","msg_share","5","35"
"GOTV 100 million message testing SHORT","control","s033","msg_rel_self","1","71"
"GOTV 100 million message testing SHORT","control","s033","msg_rel_social","1","60"
"GOTV 100 million message testing SHORT","control","s033","msg_share","1","89"
"GOTV 100 million message testing SHORT","control","s033","msg_rel_self","2","61"
"GOTV 100 million message testing SHORT","control","s033","msg_rel_social","2","47"
"GOTV 100 million message testing SHORT","control","s033","msg_share","2","62"
"GOTV 100 million message testing SHORT","control","s033","msg_rel_self","3","45"
"GOTV 100 million message testing SHORT","control","s033","msg_rel_social","3","48"
"GOTV 100 million message testing SHORT","control","s033","msg_share","3","47"
"GOTV 100 million message testing SHORT","control","s033","msg_rel_self","4","63"
"GOTV 100 million message testing SHORT","control","s033","msg_rel_social","4","41"
"GOTV 100 million message testing SHORT","control","s033","msg_share","4","41"
"GOTV 100 million message testing SHORT","control","s033","msg_rel_self","5","73"
"GOTV 100 million message testing SHORT","control","s033","msg_rel_social","5","59"
"GOTV 100 million message testing SHORT","control","s033","msg_share","5","49"
"GOTV 100 million message testing SHORT","static","s034","msg_rel_self","1","50"
"GOTV 100 million message testing SHORT","static","s034","msg_rel_social","1","50"
"GOTV 100 million message testing SHORT","static","s034","msg_share","1","20"
"GOTV 100 million message testing SHORT","static","s034","msg_rel_self","2","50"
"GOTV 100 million message testing SHORT","static","s034","msg_rel_social","2","50"
"GOTV 100 million message testing SHORT","static","s034","msg_share","2","29"
"GOTV 100 million message testing SHORT","static","s034","msg_rel_self","3","27"
"GOTV 100 million message testing SHORT","static","s034","msg_rel_social","3","29"
"GOTV 100 million message testing SHORT","static","s034","msg_share","3","10"
"GOTV 100 million message testing SHORT","static","s034","msg_rel_self","4","18"
"GOTV 100 million message testing SHORT","static","s034","msg_rel_social","4","19"
"GOTV 100 million message testing SHORT","static","s034","msg_share","4","23"
"GOTV 100 million message testing SHORT","static","s034","msg_rel_self","5","63"
"GOTV 100 million message testing SHORT","static","s034","msg_rel_social","5","65"
"GOTV 100 million message testing SHORT","static","s034","msg_share","5","15"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_rel_self","1","0"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_rel_social","1","9"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_share","1","85"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_rel_self","2","0"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_rel_social","2","85"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_share","2","77"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_rel_self","3","0"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_rel_social","3","14"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_share","3","68"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_rel_self","4","0"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_rel_social","4","56"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_share","4","53"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_rel_self","5","88"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_rel_social","5","92"
"GOTV 100 million message testing SHORT","dynamic","s035","msg_share","5","73"
"GOTV 100 million message testing SHORT","static","s037","msg_rel_self","1","54"
"GOTV 100 million message testing SHORT","static","s037","msg_rel_social","1","63"
"GOTV 100 million message testing SHORT","static","s037","msg_share","1","27"
"GOTV 100 million message testing SHORT","static","s037","msg_rel_self","2","64"
"GOTV 100 million message testing SHORT","static","s037","msg_rel_social","2","77"
"GOTV 100 million message testing SHORT","static","s037","msg_share","2","30"
"GOTV 100 million message testing SHORT","static","s037","msg_rel_self","3","44"
"GOTV 100 million message testing SHORT","static","s037","msg_rel_social","3","37"
"GOTV 100 million message testing SHORT","static","s037","msg_share","3","16"
"GOTV 100 million message testing SHORT","static","s037","msg_rel_self","4","57"
"GOTV 100 million message testing SHORT","static","s037","msg_rel_social","4","61"
"GOTV 100 million message testing SHORT","static","s037","msg_share","4","30"
"GOTV 100 million message testing SHORT","static","s037","msg_rel_self","5","68"
"GOTV 100 million message testing SHORT","static","s037","msg_rel_social","5","66"
"GOTV 100 million message testing SHORT","static","s037","msg_share","5","55"
"GOTV 100 million message testing SHORT","static","s038","msg_rel_self","1","83"
"GOTV 100 million message testing SHORT","static","s038","msg_rel_social","1","82"
"GOTV 100 million message testing SHORT","static","s038","msg_share","1","88"
"GOTV 100 million message testing SHORT","static","s038","msg_rel_self","2","91"
"GOTV 100 million message testing SHORT","static","s038","msg_rel_social","2","91"
"GOTV 100 million message testing SHORT","static","s038","msg_share","2","68"
"GOTV 100 million message testing SHORT","static","s038","msg_rel_self","3","68"
"GOTV 100 million message testing SHORT","static","s038","msg_rel_social","3","74"
"GOTV 100 million message testing SHORT","static","s038","msg_share","3","35"
"GOTV 100 million message testing SHORT","static","s038","msg_rel_self","4","81"
"GOTV 100 million message testing SHORT","static","s038","msg_rel_social","4","81"
"GOTV 100 million message testing SHORT","static","s038","msg_share","4","77"
"GOTV 100 million message testing SHORT","static","s038","msg_rel_self","5","79"
"GOTV 100 million message testing SHORT","static","s038","msg_rel_social","5","78"
"GOTV 100 million message testing SHORT","static","s038","msg_share","5","25"
"GOTV 100 million message testing SHORT","static","s039","msg_rel_self","1","90"
"GOTV 100 million message testing SHORT","static","s039","msg_rel_social","1","96"
"GOTV 100 million message testing SHORT","static","s039","msg_share","1","90"
"GOTV 100 million message testing SHORT","static","s039","msg_rel_self","2","86"
"GOTV 100 million message testing SHORT","static","s039","msg_rel_social","2","97"
"GOTV 100 million message testing SHORT","static","s039","msg_share","2","86"
"GOTV 100 million message testing SHORT","static","s039","msg_rel_self","3","82"
"GOTV 100 million message testing SHORT","static","s039","msg_rel_social","3","95"
"GOTV 100 million message testing SHORT","static","s039","msg_share","3","90"
"GOTV 100 million message testing SHORT","static","s039","msg_rel_self","4","91"
"GOTV 100 million message testing SHORT","static","s039","msg_rel_social","4","99"
"GOTV 100 million message testing SHORT","static","s039","msg_share","4","93"
"GOTV 100 million message testing SHORT","static","s039","msg_rel_self","5","90"
"GOTV 100 million message testing SHORT","static","s039","msg_rel_social","5","96"
"GOTV 100 million message testing SHORT","static","s039","msg_share","5","91"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_rel_self","1","35"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_rel_social","1","35"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_share","1","15"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_rel_self","2","93"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_rel_social","2","94"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_share","2","11"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_rel_self","3","42"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_rel_social","3","41"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_share","3","12"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_rel_self","4","31"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_rel_social","4","32"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_share","4","9"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_rel_self","5","64"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_rel_social","5","64"
"GOTV 100 million message testing SHORT","dynamic","s040","msg_share","5","5"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_rel_self","1","54"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_rel_social","1","89"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_share","1","52"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_rel_self","2","97"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_rel_social","2","96"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_share","2","66"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_rel_self","3","57"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_rel_social","3","93"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_share","3","38"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_rel_self","4","54"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_rel_social","4","90"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_share","4","51"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_rel_self","5","60"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_rel_social","5","82"
"GOTV 100 million message testing SHORT","dynamic","s041","msg_share","5","50"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_rel_self","1","49"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_rel_social","1","49"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_share","1","11"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_rel_self","2","51"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_rel_social","2","51"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_share","2","9"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_rel_self","3","50"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_rel_social","3","50"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_share","3","10"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_rel_self","4","52"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_rel_social","4","51"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_share","4","16"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_rel_self","5","50"
"GOTV 100 million message testing SHORT","dynamic","s042","msg_rel_social","5","51"
